,LineNo,WordSequence,Word,WordLength,WordStartCharPosition,WordConfLevel,Left_Word_Top_X,Left_Word_Top_Y,Right_Word_Bot_X,Right_Word_Bot_Y,LeftXForLetters,LeftYForLetters,RightXForLetters,RightYForLetters,Distance_From_Left_Word,Word_Height,CharWithMaxHeight,WordWidth,isCapitalLine,isSpecialChar,AvgWordConfidenceLevel,isPunctuationWord,PageNumber,AvgCharWidth,DigitCount,Phrase_Sequence,isNumeric,Label
240,41,3,S=TA,4,31,9999,2092,3040,2131,3055,2092|2092|2092|2092,3040|3040|3040|3040,2131|2131|2131|2131,3055|3055|3055|3055,3,15,15,0,False,True,9,False,1,0,0,1,False,O
241,41,4,OxPersonal.,11,36,22222222222,2363,3042,2451,3058,2363|2363|2363|2363|2363|2363|2363|2363|2363|2363|2363,3042|3042|3042|3042|3042|3042|3042|3042|3042|3042|3042,2451|2451|2451|2451|2451|2451|2451|2451|2451|2451|2451,3058|3058|3058|3058|3058|3058|3058|3058|3058|3058|3058,232,16,16,0,False,True,2,False,1,0,0,2,False,O
242,42,0,No.,3,0,999,796,3047,863,3077,796|796|796,3047|3047|3047,863|863|863,3077|3077|3077,0,30,30,0,False,True,9,False,1,0,0,0,False,O
243,42,1,C=IN,4,4,9999,1934,3056,1973,3071,1934|1934|1934|1934,3056|3056|3056|3056,1973|1973|1973|1973,3071|3071|3071|3071,1071,15,15,0,False,True,9,False,1,0,0,1,False,O
244,43,0,testast,7,0,7777777,1931,3071,1982,3087,1931|1931|1931|1931|1931|1931|1931,3071|3071|3071|3071|3071|3071|3071,1982|1982|1982|1982|1982|1982|1982,3087|3087|3087|3087|3087|3087|3087,0,16,16,0,False,False,7,False,1,0,0,0,False,O
245,44,0,fsdfds,6,0,999999,1931,3088,1976,3101,1931|1931|1931|1931|1931|1931,3088|3088|3088|3088|3088|3088,1976|1976|1976|1976|1976|1976,3101|3101|3101|3101|3101|3101,0,13,13,0,False,False,9,False,1,0,0,0,False,O
246,45,0,16.10.2019,10,0,9999999999,1935,3103,2012,3116,1935|1935|1935|1935|1935|1935|1935|1935|1935|1935,3103|3103|3103|3103|3103|3103|3103|3103|3103|3103,2012|2012|2012|2012|2012|2012|2012|2012|2012|2012,3116|3116|3116|3116|3116|3116|3116|3116|3116|3116,0,13,13,0,False,True,9,False,1,0,8,0,False,O
247,45,1,19,2,11,99,2016,3102,2055,3116,2016|2016,3102|3102,2055|2055,3116|3116,4,14,14,0,False,False,9,False,1,0,2,0,True,O
248,45,2,:,1,13,9,2016,3102,2055,3116,2016,3102,2055,3116,-39,14,14,0,False,True,9,True,1,0,0,1,False,O
249,45,3,06,2,14,99,2016,3102,2055,3116,2016|2016,3102|3102,2055|2055,3116|3116,-39,14,14,0,False,False,9,False,1,0,2,2,True,O
250,46,0,Registered,10,0,9999999999,206,3126,376,3162,206|206|206|206|206|206|206|206|206|206,3126|3126|3126|3126|3126|3126|3126|3126|3126|3126,376|376|376|376|376|376|376|376|376|376,3162|3162|3162|3162|3162|3162|3162|3162|3162|3162,0,36,36,0,False,False,9,False,1,0,0,0,False,O
251,46,1,Office,6,11,999999,386,3126,489,3157,386|386|386|386|386|386,3126|3126|3126|3126|3126|3126,489|489|489|489|489|489,3157|3157|3157|3157|3157|3157,10,31,31,0,False,False,9,False,1,0,0,0,False,O
252,46,2,:,1,17,9,386,3126,489,3157,386,3126,489,3157,-103,31,31,0,False,True,9,True,1,0,0,1,False,O
253,47,0,Randstad,8,0,99999999,208,3172,387,3204,208|208|208|208|208|208|208|208,3172|3172|3172|3172|3172|3172|3172|3172,387|387|387|387|387|387|387|387,3204|3204|3204|3204|3204|3204|3204|3204,0,32,32,0,False,False,9,False,1,0,0,0,False,O
254,47,1,India,5,9,99999,399,3174,499,3205,399|399|399|399|399,3174|3174|3174|3174|3174,499|499|499|499|499,3205|3205|3205|3205|3205,12,31,31,0,False,False,9,False,1,0,0,0,False,O
255,47,2,Private,7,15,9999999,513,3174,648,3206,513|513|513|513|513|513|513,3174|3174|3174|3174|3174|3174|3174,648|648|648|648|648|648|648,3206|3206|3206|3206|3206|3206|3206,14,32,32,0,False,False,9,False,1,0,0,0,False,O
256,47,3,Limited,7,23,9999999,659,3174,803,3207,659|659|659|659|659|659|659,3174|3174|3174|3174|3174|3174|3174,803|803|803|803|803|803|803,3207|3207|3207|3207|3207|3207|3207,11,33,33,0,False,False,9,False,1,0,0,0,False,O
257,48,0,Randstad,8,0,99999999,206,3221,362,3253,206|206|206|206|206|206|206|206,3221|3221|3221|3221|3221|3221|3221|3221,362|362|362|362|362|362|362|362,3253|3253|3253|3253|3253|3253|3253|3253,0,32,32,0,False,False,9,False,1,0,0,0,False,O
258,48,1,House,5,9,99999,374,3221,479,3253,374|374|374|374|374,3221|3221|3221|3221|3221,479|479|479|479|479,3253|3253|3253|3253|3253,12,32,32,0,False,False,9,False,1,0,0,0,False,O
259,48,2,I,1,15,8,494,3220,502,3260,494,3220,502,3260,15,40,40,0,True,False,8,False,1,0,0,0,False,O
260,48,3,Old,3,17,999,518,3221,574,3254,518|518|518,3221|3221|3221,574|574|574,3254|3254|3254,16,33,33,0,False,False,9,False,1,0,0,0,False,O
261,48,4,No.5,4,21,9999,587,3223,662,3254,587|587|587|587,3223|3223|3223|3223,662|662|662|662,3254|3254|3254|3254,13,31,31,0,False,True,9,False,1,0,1,0,False,O
262,48,5,&5A,3,26,999,675,3223,747,3255,675|675|675,3223|3223|3223,747|747|747,3255|3255|3255,13,32,32,0,False,True,9,False,1,0,1,0,False,O
263,48,6,New,3,30,999,759,3224,833,3255,759|759|759,3224|3224|3224,833|833|833,3255|3255|3255,12,31,31,0,False,False,9,False,1,0,0,0,False,O
264,48,7,No.9,4,34,9999,845,3224,921,3256,845|845|845|845,3224|3224|3224|3224,921|921|921|921,3256|3256|3256|3256,12,32,32,0,False,True,9,False,1,0,1,0,False,O
265,48,8,|Pycrofts,9,39,999999999,937,3224,1083,3264,937|937|937|937|937|937|937|937|937,3224|3224|3224|3224|3224|3224|3224|3224|3224,1083|1083|1083|1083|1083|1083|1083|1083|1083,3264|3264|3264|3264|3264|3264|3264|3264|3264,16,40,40,0,False,True,9,False,1,0,0,0,False,O
266,48,9,Garden,6,49,999999,1094,3225,1215,3257,1094|1094|1094|1094|1094|1094,3225|3225|3225|3225|3225|3225,1215|1215|1215|1215|1215|1215,3257|3257|3257|3257|3257|3257,11,32,32,0,False,False,9,False,1,0,0,0,False,O
267,48,10,Road,4,56,9999,1229,3226,1312,3258,1229|1229|1229|1229,3226|3226|3226|3226,1312|1312|1312|1312,3258|3258|3258|3258,14,32,32,0,False,False,9,False,1,0,0,0,False,O
268,48,11,I,1,61,8,1329,3225,1337,3265,1329,3225,1337,3265,17,40,40,0,True,False,8,False,1,0,0,0,False,O
269,48,12,Nungambakkam,12,63,999999999999,1353,3227,1623,3266,1353|1353|1353|1353|1353|1353|1353|1353|1353|1353|1353|1353,3227|3227|3227|3227|3227|3227|3227|3227|3227|3227|3227|3227,1623|1623|1623|1623|1623|1623|1623|1623|1623|1623|1623|1623,3266|3266|3266|3266|3266|3266|3266|3266|3266|3266|3266|3266,16,39,39,0,False,False,9,False,1,0,0,0,False,O
270,48,13,I,1,76,7,1639,3226,1647,3266,1639,3226,1647,3266,16,40,40,0,True,False,7,False,1,0,0,0,False,O
271,48,14,Chennai,7,78,9999999,1663,3228,1797,3260,1663|1663|1663|1663|1663|1663|1663,3228|3228|3228|3228|3228|3228|3228,1797|1797|1797|1797|1797|1797|1797,3260|3260|3260|3260|3260|3260|3260,16,32,32,0,False,False,9,False,1,0,0,0,False,O
272,48,15,I,1,86,8,1814,3227,1821,3271,1814,3227,1821,3271,17,44,44,0,True,False,8,False,1,0,0,0,False,O
273,48,16,600,3,88,999,1837,3229,1975,3262,1837|1837|1837,3229|3229|3229,1975|1975|1975,3262|3262|3262,16,33,33,0,False,False,9,False,1,0,3,0,True,O
274,48,17,006,3,92,999,1837,3229,1975,3262,1837|1837|1837,3229|3229|3229,1975|1975|1975,3262|3262|3262,-138,33,33,0,False,False,9,False,1,0,3,0,True,O
275,49,0,Ph,2,0,99,206,3269,256,3300,206|206,3269|3269,256|256,3300|3300,0,31,31,0,False,False,9,False,1,0,0,0,False,O
276,49,1,:,1,2,9,206,3269,256,3300,206,3269,256,3300,-50,31,31,0,False,True,9,True,1,0,0,1,False,O
277,49,2,044,3,4,999,268,3270,506,3302,268|268|268,3270|3270|3270,506|506|506,3302|3302|3302,12,32,32,0,False,False,9,False,1,0,3,2,True,O
278,49,3,6622,4,8,9999,268,3270,506,3302,268|268|268|268,3270|3270|3270|3270,506|506|506|506,3302|3302|3302|3302,-238,32,32,0,False,False,9,False,1,0,4,2,True,O
279,49,4,7000,4,13,9999,268,3270,506,3302,268|268|268|268,3270|3270|3270|3270,506|506|506|506,3302|3302|3302|3302,-238,32,32,0,False,False,9,False,1,0,4,2,True,O
280,49,5,Fax,3,18,999,515,3270,589,3306,515|515|515,3270|3270|3270,589|589|589,3306|3306|3306,9,36,36,0,False,False,9,False,1,0,0,2,False,O
281,49,6,:,1,21,9,515,3270,589,3306,515,3270,589,3306,-74,36,36,0,False,True,9,True,1,0,0,3,False,O
282,49,7,044,3,23,999,602,3272,844,3304,602|602|602,3272|3272|3272,844|844|844,3304|3304|3304,13,32,32,0,False,False,9,False,1,0,3,4,True,O
283,49,8,6622,4,27,9999,602,3272,844,3304,602|602|602|602,3272|3272|3272|3272,844|844|844|844,3304|3304|3304|3304,-242,32,32,0,False,False,9,False,1,0,4,4,True,O
284,49,9,7474,4,32,9999,602,3272,844,3304,602|602|602|602,3272|3272|3272|3272,844|844|844|844,3304|3304|3304|3304,-242,32,32,0,False,False,9,False,1,0,4,4,True,O
285,49,10,|,1,37,5,857,3273,864,3309,857,3273,864,3309,13,36,36,0,False,True,5,False,1,0,0,4,False,O
286,49,11,Email,5,39,88888,880,3272,1481,3313,880|880|880|880|880,3272|3272|3272|3272|3272,1481|1481|1481|1481|1481,3313|3313|3313|3313|3313,16,41,41,0,False,False,8,False,1,0,0,4,False,O
287,49,12,:,1,44,8,880,3272,1481,3313,880,3272,1481,3313,-601,41,41,0,False,True,8,True,1,0,0,5,False,O
288,49,13,sales.enquiry@randstad.in,25,45,8888888888888888888888888,880,3272,1481,3313,880|880|880|880|880|880|880|880|880|880|880|880|880|880|880|880|880|880|880|880|880|880|880|880|880,3272|3272|3272|3272|3272|3272|3272|3272|3272|3272|3272|3272|3272|3272|3272|3272|3272|3272|3272|3272|3272|3272|3272|3272|3272,1481|1481|1481|1481|1481|1481|1481|1481|1481|1481|1481|1481|1481|1481|1481|1481|1481|1481|1481|1481|1481|1481|1481|1481|1481,3313|3313|3313|3313|3313|3313|3313|3313|3313|3313|3313|3313|3313|3313|3313|3313|3313|3313|3313|3313|3313|3313|3313|3313|3313,-601,41,41,0,False,True,8,False,1,0,0,6,False,O
289,49,14,I,1,71,9,1497,3275,1506,3310,1497,3275,1506,3310,16,35,35,0,True,False,9,False,1,0,0,6,False,O
290,49,15,Website,7,73,9999999,1519,3276,1991,3310,1519|1519|1519|1519|1519|1519|1519,3276|3276|3276|3276|3276|3276|3276,1991|1991|1991|1991|1991|1991|1991,3310|3310|3310|3310|3310|3310|3310,13,34,34,0,False,False,9,False,1,0,0,6,False,O
291,49,16,:,1,80,9,1519,3276,1991,3310,1519,3276,1991,3310,-472,34,34,0,False,True,9,True,1,0,0,7,False,O
292,49,17,www.randstad.in,15,81,999999999999999,1519,3276,1991,3310,1519|1519|1519|1519|1519|1519|1519|1519|1519|1519|1519|1519|1519|1519|1519,3276|3276|3276|3276|3276|3276|3276|3276|3276|3276|3276|3276|3276|3276|3276,1991|1991|1991|1991|1991|1991|1991|1991|1991|1991|1991|1991|1991|1991|1991,3310|3310|3310|3310|3310|3310|3310|3310|3310|3310|3310|3310|3310|3310|3310,-472,34,34,0,False,True,9,False,1,0,0,8,False,O
293,50,0,You,3,0,999,205,3318,265,3347,205|205|205,3318|3318|3318,265|265|265,3347|3347|3347,0,29,29,0,False,False,9,False,1,0,0,0,False,O
294,50,1,may,3,4,999,277,3325,346,3355,277|277|277,3325|3325|3325,346|346|346,3355|3355|3355,12,30,30,0,False,False,9,False,1,0,0,0,False,O
295,50,2,write,5,8,99999,355,3320,435,3349,355|355|355|355|355,3320|3320|3320|3320|3320,435|435|435|435|435,3349|3349|3349|3349|3349,9,29,29,0,False,False,9,False,1,0,0,0,False,O
296,50,3,to,2,14,99,445,3322,478,3349,445|445,3322|3322,478|478,3349|3349,10,27,27,0,False,False,9,False,1,0,0,0,False,O
297,50,4,us,2,17,99,490,3326,526,3349,490|490,3326|3326,526|526,3349|3349,12,23,23,0,False,False,9,False,1,0,0,0,False,O
298,50,5,with,4,20,9999,536,3320,603,3350,536|536|536|536,3320|3320|3320|3320,603|603|603|603,3350|3350|3350|3350,10,30,30,0,False,False,9,False,1,0,0,0,False,O
299,50,6,your,4,25,9999,614,3327,687,3356,614|614|614|614,3327|3327|3327|3327,687|687|687|687,3356|3356|3356|3356,11,29,29,0,False,False,9,False,1,0,0,0,False,O
300,50,7,feedback,8,30,99999999,696,3319,841,3352,696|696|696|696|696|696|696|696,3319|3319|3319|3319|3319|3319|3319|3319,841|841|841|841|841|841|841|841,3352|3352|3352|3352|3352|3352|3352|3352,9,33,33,0,False,False,9,False,1,0,0,0,False,O
301,50,8,at,2,39,99,850,3324,893,3352,850|850,3324|3324,893|893,3352|3352,9,28,28,0,False,False,9,False,1,0,0,0,False,O
302,50,9,:,1,41,9,850,3324,893,3352,850,3324,893,3352,-43,28,28,0,False,True,9,True,1,0,0,1,False,O
303,50,10,invoice.ssc@randstad.in,23,43,99999999999999999999999,906,3321,1367,3357,906|906|906|906|906|906|906|906|906|906|906|906|906|906|906|906|906|906|906|906|906|906|906,3321|3321|3321|3321|3321|3321|3321|3321|3321|3321|3321|3321|3321|3321|3321|3321|3321|3321|3321|3321|3321|3321|3321,1367|1367|1367|1367|1367|1367|1367|1367|1367|1367|1367|1367|1367|1367|1367|1367|1367|1367|1367|1367|1367|1367|1367,3357|3357|3357|3357|3357|3357|3357|3357|3357|3357|3357|3357|3357|3357|3357|3357|3357|3357|3357|3357|3357|3357|3357,13,36,36,0,False,True,9,False,1,0,0,2,False,O
304,50,11,Page,4,67,9999,2092,3307,2170,3343,2092|2092|2092|2092,3307|3307|3307|3307,2170|2170|2170|2170,3343|3343|3343|3343,725,36,36,0,False,False,9,False,1,0,0,3,False,O
305,50,12,1,1,72,9,2181,3308,2197,3337,2181,3308,2197,3337,11,29,29,0,False,False,9,False,1,0,1,3,True,O
306,50,13,of,2,74,99,2210,3307,2243,3338,2210|2210,3307|3307,2243|2243,3338|3338,13,31,31,0,False,False,9,False,1,0,0,3,False,O
307,50,14,2,1,77,9,2252,3307,2272,3338,2252,3307,2272,3338,9,31,31,0,False,False,9,False,1,0,1,3,True,O
